FIELDID,Crop_type,Crop_num,Median,Mean,Std,Start,End,Coverage,Year,week,chirps_mean_prec,chirps_sum_prec,chirps_max_prec,chirps_min_prec,chirps_std_prec,chirps_cnt_prec,RSM_mean,RSM_min,RSM_max,era5_temp2m,era5_temp2mmin,era5_temp2max,era5_totprec,era5_rh,era5_swi,era5_evaporation_from_bare_soil_sum,veg_mean_evi,veg_mean_lai,veg_mean_pvr,veg_mean_msi,veg_mean_ndvi,veg_median_evi,veg_median_lai,veg_median_pvr,veg_median_msi,veg_median_ndvi,veg_max_evi,veg_max_lai,veg_max_pvr,veg_max_msi,veg_max_ndvi,veg_min_evi,veg_min_lai,veg_min_pvr,veg_min_msi,veg_min_ndvi,veg_std_evi,veg_std_lai,veg_std_pvr,veg_std_msi,veg_std_ndvi,s1_vh,s1_vv,s1_angle,s1_sigma_vh_linear,s1_sigma_vv_linear,s1_p_ratio,s1_rvi,s1_rcspr,ndvi_delta1,evi_delta1,msi_delta1,lai_delta1,pvr_delta1
FS109547,Maize,0,7.44,7.42,4.81,22/07/2019,29/07/2019,73.23,2019,3,0.0,0.0,0.0,0.0,0.0,4,0.327166667,0.291,0.356,27.66899416,19.20496303,35.20548837,0.963865128,25.84565826,0.56396993,-4.97e-05,0.313316914,0.464021463,0.126015264,1.533602912,0.160868287,0.298370532,0.449248106,0.126387712,1.548427671,0.157160806,1.0,1.944778993,0.168947056,1.634777188,0.570143461,0.21355472,0.350279114,0.033350438,0.887890995,0.129430383,0.153052625,0.171210932,0.019987384,0.089999391,0.047321983,-25.17658332,-16.0639725,41.60875954,0.002996483,0.025165118,0.120946965,0.429991567,0.785004217,0.024462342999999998,0.04496486900000002,-0.1412380999999998,0.08850475500000005,0.012377053999999985
FS109547,Maize,0,7.44,7.42,4.81,22/07/2019,29/07/2019,73.23,2019,19,0.0,0.0,0.0,0.0,0.0,4,0.729944444,0.7,0.79,14.48674627,6.479671369,23.44591675,0.005573034,60.42696917,0.783515113,-0.000970396,0.544050263,2.025089644,-0.012485453,0.708550062,0.592340976,1.0,2.143462475,-0.021907304,0.666055775,0.624430761,1.0,2.330415631,0.130723774,1.355855823,0.676731765,-1.0,0.59459848,-0.03989704,0.571680784,0.196959227,0.785785197,0.474875005,0.036886787,0.187887988,0.131253456,-19.56549871,-12.59298443,41.60290433,0.011089219,0.055226755,0.206839738,0.679499224,0.660250388,0.0269670430625,0.014420834312500002,-0.051565803125000004,0.0975667613125,-0.0086562948125
FS109547,Maize,0,7.44,7.42,4.81,22/07/2019,29/07/2019,73.23,2019,20,0.0,0.0,0.0,0.0,0.0,4,0.686944444,0.662,0.748,14.73089898,7.4714774,23.24299665,0.190201952,56.35041531,0.713325228,-0.000671387,-0.153741372,1.603960591,-0.022748924,0.875172864,0.475942674,0.0,1.668935875,-0.030845334,0.849730766,0.49343487,1.0,1.891816233,0.115019895,1.34790659,0.555504739,-1.0,0.561897893,-0.049433295,0.731869757,0.187920928,0.715759158,0.328557064,0.033384434,0.14416829,0.090811793,-19.93973877,-13.15922698,41.6043663,0.010142507,0.048324605,0.210731844,0.695493518,0.652253241,-0.11639830200000001,-0.697791635,0.16662280200000001,-0.4211290529999998,-0.010263471
FS109547,Maize,0,7.44,7.42,4.81,22/07/2019,29/07/2019,73.23,2019,22,3.583994627,2.83908594,3.583994627,3.583994627,0.0,4,0.638222222,0.613,0.69,11.41761097,4.275735474,20.00218462,0.002973335,50.18223918,0.651224046,-0.000398339,0.976773316,1.184596557,-0.036617014,1.163593493,0.360032216,1.0,1.205175392,-0.048462907,1.165208083,0.365864217,1.0,1.483075478,0.120553359,1.38934207,0.442530543,0.360201846,0.560335925,-0.066353492,1.023056865,0.187489197,0.117687327,0.190646161,0.041664765,0.066831763,0.052693798,-19.80603449,-15.46716207,41.60265729,0.010379956,0.028587514,0.359015757,1.055589144,0.472205428,-0.057955229,0.5652573439999999,0.1442103145,-0.209682017,-0.0069340450000000015
FS109547,Maize,0,7.44,7.42,4.81,22/07/2019,29/07/2019,73.23,2019,26,3.456033707,2.737720819,3.456033707,3.456033707,0.0,4,0.570055556,0.554,0.583,9.552287401,1.631154088,17.66803458,0.006615457,44.10216281,0.613637561,-0.000211349,0.801139219,0.719264571,-0.012959065,1.258851547,0.23141641,0.822596573,0.72560573,-0.020023205,1.257174021,0.232960966,1.0,0.874829168,0.117866002,1.514963865,0.274413824,0.309143066,0.386095238,-0.035045609,1.159751773,0.139329806,0.141015716,0.07890343,0.030911844,0.044907429,0.021808576,-21.05855095,-15.84433272,41.60704849,0.007864534,0.026068023,0.287876263,0.898310515,0.550844743,-0.03215395150000001,-0.04390852425,0.023814513499999967,-0.11633299650000004,0.005914487250000001
FS109547,Maize,0,7.44,7.42,4.81,22/07/2019,29/07/2019,73.23,2019,27,0.0,0.0,0.0,0.0,0.0,4,0.557555556,0.545,0.568,10.96399269,2.053493391,20.82745187,0.006444205,45.17649156,0.608744303,-0.000224895,0.748702594,0.754927196,-0.00443934,1.221854947,0.24127341,0.764395832,0.75904194,-0.012107497,1.218140589,0.242480184,0.96624932,0.950810323,0.130541116,1.485308528,0.295414686,0.302918465,0.432099295,-0.033282131,1.122709155,0.152045131,0.12853514,0.087139737,0.033023855,0.046808366,0.024085058,-21.79879576,-16.21707379,41.60363891,0.006661237,0.024141611,0.274015871,0.86909968,0.56545016,0.009857000000000005,-0.0524366249999999,-0.036996599999999935,0.03566262500000006,0.008519725
FS109547,Maize,0,7.44,7.42,4.81,22/07/2019,29/07/2019,73.23,2019,29,0.0,0.0,0.0,0.0,0.0,4,0.528555556,0.516,0.544,10.58379526,2.085425677,19.71451503,0.008177047,36.82323077,0.6000398,-0.000190408,0.668963443,0.698277645,0.001491873,1.23475549,0.225615711,0.677507114,0.697154355,-0.003429891,1.231257063,0.226165285,0.852000618,0.890295082,0.117482081,1.462879896,0.27868852,0.30942046,0.346837222,-0.02085308,1.114211321,0.128479049,0.103881607,0.080903389,0.028571391,0.050849668,0.022361356,-23.88375135,-16.68494347,41.60265997,0.004400252,0.021528302,0.184217596,0.632473303,0.683763348,-0.007828849499999999,-0.03986957550000003,0.006450271499999993,-0.02832477550000001,0.0029656064999999997
FS109547,Maize,0,7.44,7.42,4.81,22/07/2019,29/07/2019,73.23,2019,32,2.921548367,2.314324588,2.921548367,2.921548367,0.0,4,0.428444444,0.411,0.457,15.99315151,7.898828125,25.18668518,0.832277909,35.76372531,0.593504769,-0.000210648,0.368107482,0.493423398,0.059277829,1.257771019,0.168994859,0.36274476,0.491431881,0.057824373,1.245605558,0.1685436,0.472296523,0.635597573,0.104559273,1.512820482,0.208291203,0.275218859,0.296462097,0.014641289,1.154356837,0.114555582,0.030578444,0.048962012,0.010992624,0.075642161,0.013532894,-26.81641616,-17.15478263,41.60876224,0.002105874,0.019158342,0.104876771,0.398462886,0.800768557,-0.018873617333333332,-0.10028532033333333,0.0076718430000000115,-0.06828474899999999,0.019261985333333332
FS109547,Maize,0,7.44,7.42,4.81,22/07/2019,29/07/2019,73.23,2019,36,2.614559889,2.071141559,2.614559889,2.614559889,0.0,4,0.342222222,0.325,0.363,17.27407617,7.641002546,26.12327619,0.00257194,27.68469683,0.586863109,-0.000207454,0.274036534,0.38735749,0.087817542,1.287957397,0.139678687,0.273919006,0.38737196,0.087588688,1.279877663,0.139796837,0.38326822,0.447543111,0.128475264,1.520154357,0.156313747,0.232743504,0.297066922,0.037708484,1.210992455,0.114722751,0.019521298,0.013840473,0.01150626,0.052833647,0.003825449,-29.80738381,-17.83809745,41.60339404,0.001035786,0.016492501,0.060900306,0.230831355,0.884584322,-0.007329043,-0.023517736999999997,0.007546594500000003,-0.026516476999999997,0.00713492825
FS109547,Maize,0,7.44,7.42,4.81,22/07/2019,29/07/2019,73.23,2019,38,0.0,0.0,0.0,0.0,0.0,4,0.346666667,0.334,0.364,18.09169586,10.17488142,26.16631688,0.0094324,25.90071982,0.573553085,-0.000171463,0.268999661,0.365374017,0.085780368,1.349287253,0.133602547,0.267969478,0.364749219,0.085742594,1.343333137,0.133411472,0.377231336,0.448167574,0.115893565,1.505288363,0.156486332,0.236637877,0.298083969,0.033992559,1.293616891,0.115003861,0.018482929,0.013161083,0.00952363,0.038528863,0.003637668,-29.68702696,-18.16239907,41.6065711,0.001064902,0.015240796,0.068635787,0.25464628,0.87267686,-0.003038070000000004,-0.0025184364999999986,0.03066492799999998,-0.010991736500000016,-0.0010185870000000014
FS109547,Maize,0,7.44,7.42,4.81,22/07/2019,29/07/2019,73.23,2019,39,2.673269749,2.117648977,2.673269749,2.673269749,0.0,4,0.343222222,0.33,0.358,19.07071421,10.53899318,26.9523734,1.265536967,25.93753709,0.575372878,-0.000156554,0.268324608,0.40429835,0.105936896,1.311110619,0.14436107,0.26716545,0.404684588,0.105705565,1.301574879,0.144432962,0.375897027,0.499675734,0.146845013,1.532048702,0.170722976,0.230636833,0.339558804,0.053665381,1.252858996,0.126467332,0.020671549,0.01572504,0.011919592,0.044498204,0.004346335,-30.80507804,-18.40787801,41.60827637,0.00082546,0.014437861,0.050200953,0.211082008,0.894458996,0.01075852300000002,-0.000675052999999981,-0.03817663400000004,0.03892433299999998,0.020156528000000007
FS109547,Maize,0,7.44,7.42,4.81,22/07/2019,29/07/2019,73.23,2019,41,0.0,0.0,0.0,0.0,0.0,4,0.3325,0.319,0.35,25.83423304,17.27785427,33.17828631,0.028503883,22.68681752,0.566935585,-0.000182123,0.241264378,0.356876225,0.109269274,1.358603225,0.131253793,0.241750908,0.356905494,0.108690269,1.350707221,0.131213817,0.331825734,0.448306718,0.146812811,1.505028725,0.156524792,0.203627024,0.297814881,0.070181444,1.231300712,0.11492949,0.018002101,0.017557493,0.009949614,0.0418345,0.004852817,-30.88594632,-18.92632222,41.60436354,0.00082189,0.012841084,0.053958839,0.225219873,0.887390064,-0.0065536385,-0.01353011500000001,0.023746303000000024,-0.02371106249999999,0.0016661889999999985
FS109547,Maize,0,7.44,7.42,4.81,22/07/2019,29/07/2019,73.23,2019,43,7.281153202,5.767815478,7.281153202,7.281153202,0.0,4,0.328,0.316,0.348,20.74670136,11.78870326,29.1080392,4.10193811,22.64302857,0.568420864,-0.000109721,0.244106521,0.370591894,0.116188839,1.390396376,0.135044747,0.242698668,0.369621144,0.115457111,1.388209342,0.134904229,0.381551749,0.518689132,0.157079861,1.508461118,0.175978199,0.211051625,0.320424383,0.062787794,1.264701247,0.121178657,0.024637763,0.022012532,0.011066996,0.032568872,0.006084171,-31.93092187,-19.03234331,41.60486055,0.000637177,0.012562927,0.054852814,0.19507352,0.90246324,0.0018954769999999926,0.0014210714999999957,0.01589657550000001,0.006857834499999993,0.0034597825000000013
FS109547,Maize,0,7.44,7.42,4.81,22/07/2019,29/07/2019,73.23,2019,48,0.0,0.0,0.0,0.0,0.0,4,0.365111111,0.354,0.379,21.10236947,16.43098493,25.81749878,42.12131202,58.66094587,0.716210592,-0.000512902,0.236807576,0.326391675,0.111062328,1.585289101,0.122827992,0.232392802,0.31849331,0.11000419,1.594273162,0.120651002,0.814570486,0.791705179,0.154471546,1.625814438,0.251438677,0.198583354,0.28521267,0.05172414,1.396179676,0.111446291,0.060403639,0.060416058,0.014259176,0.042174847,0.016698745,-25.18308907,-15.8417636,41.6043656,0.003025016,0.026123011,0.113743278,0.414315364,0.792842318,-0.002443350999999999,-0.0014597890000000002,0.03897854500000002,-0.008840043799999997,-0.0010253022000000001
FS109547,Maize,0,1.66,2.01,0.84,14/07/2020,23/07/2020,70.26,2020,6,40.63653755,32.1905121,40.63653755,40.63653755,0.0,4,0.699777778,0.671,0.76,22.49554205,16.46025129,28.36720755,7.887449658,61.36959996,0.758924121,-0.001991078,0.979622378,1.664450162,0.052017149,0.806913431,0.492661736,1.0,1.645311053,0.05020999,0.816897571,0.487371767,1.0,2.556393305,0.119727314,0.924170613,0.739191055,-1.0,1.117493108,0.025368731,0.501470208,0.341485113,0.29750842,0.177519327,0.013413548,0.082568874,0.049065595,-16.35045401,-10.71664937,41.49132584,0.023143455,0.084990555,0.277269913,0.866756358,0.566621821,0.059629182,0.09815505299999998,-0.09559846366666665,0.21573838199999998,0.005984697666666666
FS109547,Maize,0,1.66,2.01,0.84,14/07/2020,23/07/2020,70.26,2020,8,12.02704906,9.527309455,12.02704906,12.02704906,0.0,4,0.704333333,0.674,0.762,20.53777666,15.33390416,25.90806623,23.57229992,67.7573459,0.793575469,-0.001559907,0.999978092,1.730427117,0.061798319,0.980305036,0.51089749,1.0,1.730797327,0.060637639,0.993909616,0.510758103,1.0,2.55669027,0.117161714,1.128967404,0.739273131,0.995145631,1.22057096,0.028446389,0.545969248,0.369975388,0.000297638,0.148178722,0.013319512,0.092400884,0.040955976,-17.96969151,-12.03313437,41.49206319,0.016000534,0.063437653,0.253794517,0.805308626,0.597345687,0.009117876999999969,0.010177857000000012,0.08669580249999997,0.0329884775,0.004890584999999999
FS109547,Maize,0,1.66,2.01,0.84,14/07/2020,23/07/2020,70.26,2020,10,0.0,0.0,0.0,0.0,0.0,4,0.713944444,0.686,0.756,20.72113698,14.51778346,27.19786551,22.49239713,63.11843176,0.771838779,-0.001695015,0.968161546,1.628860699,0.036928835,0.988790456,0.482824959,1.0,1.621594958,0.036368921,1.002155961,0.481615219,1.0,2.343897142,0.081014678,1.099749923,0.680458009,0.0,1.205868468,0.008031501,0.570249021,0.365911692,0.190556697,0.113541485,0.011878732,0.080182162,0.031382388,-18.34345694,-12.02380773,41.49841049,0.014520038,0.062989023,0.24210372,0.758025785,0.620987108,-0.014036265499999978,-0.015908272999999973,0.004242710000000038,-0.050783208999999996,-0.012434741999999999
FS109547,Maize,0,1.66,2.01,0.84,14/07/2020,23/07/2020,70.26,2020,13,0.0,0.0,0.0,0.0,0.0,4,0.741888889,0.728,0.762,17.62644621,13.90817086,22.01117641,47.73014872,77.4135899,0.824485779,-0.000670846,0.965135212,1.654880692,0.04416856,0.972938164,0.490016775,1.0,1.658821181,0.043721008,0.98330939,0.491340153,1.0,2.19383541,0.087166436,1.145093918,0.638981581,0.0,1.223376467,0.014599186,0.649343729,0.370750815,0.190556697,0.138809737,0.012528755,0.08942595,0.038366429,-16.08798212,-10.4693848,41.4893846,0.024708035,0.091057261,0.273175197,0.866419228,0.566790386,0.002397272000000006,-0.001008778000000025,-0.0052840973333333485,0.008673331000000006,0.0024132416666666676
FS109547,Maize,0,1.66,2.01,0.84,14/07/2020,23/07/2020,70.26,2020,16,8.997005463,7.127039621,8.997005463,8.997005463,0.0,4,0.753611111,0.742,0.768,18.05771381,11.73744899,24.52389788,2.146705356,62.91835647,0.723944346,-0.000923719,-0.371619356,1.448461233,0.011282283,0.925536993,0.432963304,-1.0,1.465255177,0.012053632,0.931171724,0.437004685,1.0,1.995333131,0.076409183,1.17324841,0.584116399,-1.0,0.736034335,-0.025702331,0.666666687,0.2360515,0.950974193,0.216858202,0.013337295,0.084114358,0.059938696,-16.15718575,-10.52856284,41.4940216,0.024184486,0.088480892,0.270141394,0.851967259,0.57401637,-0.019017823666666673,-0.445584856,-0.01580039033333332,-0.06880648633333337,-0.010962092333333335
FS109547,Maize,0,1.66,2.01,0.84,14/07/2020,23/07/2020,70.26,2020,18,0.0,0.0,0.0,0.0,0.0,4,0.734,0.719,0.752,14.01571544,6.354544939,22.27154149,0.005525175,58.22599047,0.79306657,-0.001093256,-0.85573355,1.05895929,-0.043188033,1.036516785,0.325306604,-1.0,1.089618234,-0.043418064,1.034382638,0.333380234,1.0,1.602426556,0.045078196,1.232503891,0.475518674,-1.0,0.583315217,-0.109778047,0.806290269,0.193840578,0.585558968,0.194365711,0.022459782,0.084256499,0.053721867,-16.34136283,-9.532411787,41.49035926,0.023200016,0.110449489,0.210536367,0.711145559,0.644427221,-0.05382835,-0.24205709699999997,0.05548989600000004,-0.19475097149999998,-0.027235158000000002
FS109547,Maize,0,1.66,2.01,0.84,14/07/2020,23/07/2020,70.26,2020,20,0.0,0.0,0.0,0.0,0.0,4,0.648555556,0.633,0.663,13.26760572,5.443529837,21.61004028,0.002580881,52.83550474,0.658324105,-0.000452832,0.661974487,1.02654423,-0.029235881,1.237711636,0.316347216,1.0,1.032779244,-0.030982445,1.232170522,0.318745613,1.0,1.405434197,0.06650544,1.455825806,0.421070814,-1.0,0.667241924,-0.058610272,0.994636774,0.217037573,0.72814671,0.120187213,0.019043296,0.072132147,0.033219241,-17.1973295,-10.40707026,41.49303391,0.018837182,0.090775664,0.211365633,0.696042228,0.651978886,-0.004479694000000006,0.7588540184999999,0.10059742549999995,-0.01620752999999997,0.006976076000000001
FS109547,Maize,0,1.66,2.01,0.84,14/07/2020,23/07/2020,70.26,2020,23,3.195399523,2.531257661,3.195399523,3.195399523,0.0,4,0.622388889,0.602,0.641,9.186427234,2.089177159,16.66312125,0.013052082,46.09400286,0.60154715,-0.000166065,-0.309458518,0.769238974,-0.044942529,1.371653229,0.245229124,-1.0,0.783489643,-0.048284669,1.368198454,0.248399042,1.0,0.998693221,0.041467387,1.547909737,0.308649302,-1.0,0.445881776,-0.063085794,1.136633277,0.155854553,0.816301138,0.094375982,0.018394307,0.06407323,0.026085124,-20.44380697,-13.2725609,41.49084267,0.008916853,0.047401968,0.191089959,0.634291924,0.682854038,-0.023706030666666666,-0.32381100166666665,0.044647197666666694,-0.0857684186666667,-0.005235549333333335
FS109547,Maize,0,1.66,2.01,0.84,14/07/2020,23/07/2020,70.26,2020,25,0.0,0.0,0.0,0.0,0.0,4,0.616555556,0.587,0.64,8.077923348,0.642170933,17.02936271,0.003431376,58.46586873,0.725866045,-0.000419253,0.773021799,0.808226489,-0.034957156,1.36811143,0.25600511,1.0,0.822131462,-0.038378651,1.364247618,0.260137214,1.0,1.0082738,0.057298753,1.564799786,0.311297357,-1.0,0.408872297,-0.051121015,1.148982167,0.145625293,0.482589596,0.113107159,0.02046414,0.06355051,0.031262344,-20.80904971,-13.80927046,41.49181379,0.008370524,0.042518547,0.191381626,0.649473811,0.675263094,0.005387992999999994,0.5412401585,-0.0017708995000000893,0.019493757500000042,0.004992686499999999
FS109547,Maize,0,1.66,2.01,0.84,14/07/2020,23/07/2020,70.26,2020,28,0.0,0.0,0.0,0.0,0.0,4,0.553222222,0.487,0.597,6.723165766,-1.531744385,16.20766602,0.026429059,38.52845964,0.61345273,-0.000180688,0.983602364,0.771493882,-0.022556141,1.420204682,0.245852371,1.0,0.783139485,-0.026124034,1.416613091,0.249423334,1.0,1.037421913,0.082152344,1.577450037,0.319353759,0.291739418,0.336395522,-0.04021332,1.182510614,0.125593007,0.145379487,0.117276975,0.021428576,0.059391578,0.032414863,-22.43503207,-14.90600354,41.49327537,0.005679492,0.032016644,0.173298749,0.589224601,0.705387699,-0.0033842463333333315,0.07019352166666666,0.017364417333333382,-0.012244202333333343,0.004133671666666668
FS109547,Maize,0,1.66,2.01,0.84,14/07/2020,23/07/2020,70.26,2020,32,0.0,0.0,0.0,0.0,0.0,4,0.411055556,0.351,0.47,12.23990666,3.205558123,21.74925058,0.005696491,31.17277267,0.580083484,-0.000118719,0.528330401,0.555338219,0.04650857,1.368229151,0.186107854,0.505175705,0.53585561,0.045135854,1.374801099,0.180778116,0.838691641,0.779766749,0.104697578,1.52738905,0.248138964,0.274015947,0.35812342,0.003624648,1.164539933,0.131598517,0.110075667,0.091870952,0.014113879,0.085709649,0.025392745,-23.56388992,-14.84296023,41.49157474,0.004335431,0.032971073,0.128870358,0.459929616,0.770035192,-0.01493612925,-0.11381799075000001,-0.012993882750000019,-0.05403891575,0.01726617775
FS109547,Maize,0,1.66,2.01,0.84,14/07/2020,23/07/2020,70.26,2020,34,2.105939865,1.668234717,2.105939865,2.105939865,0.0,4,0.391888889,0.344,0.462,15.71797841,6.877553013,24.64734584,0.478952961,30.31070248,0.575461342,-9.93e-05,0.406131854,0.426055766,0.048211678,1.483587915,0.150374728,0.399395133,0.420796121,0.047049232,1.487614638,0.149219207,0.676475167,0.591235732,0.098334901,1.553497195,0.196029782,0.256792225,0.28861406,0.01016703,1.308455825,0.11238642,0.059029002,0.038685089,0.013211447,0.045166716,0.010692396,-23.69170785,-14.90122769,41.49157587,0.004212796,0.032499198,0.126864104,0.449259098,0.775370451,-0.017866562999999988,-0.06109927349999997,0.057679382,-0.06464122650000001,0.0008515540000000009
FS109547,Maize,0,1.66,2.01,0.84,14/07/2020,23/07/2020,70.26,2020,35,4.075494766,3.228431148,4.075494766,4.075494766,0.0,4,0.399944444,0.361,0.475,14.05174599,7.047636196,21.26995239,9.262157667,52.28683094,0.615160715,-0.000184953,0.399501395,0.40701119,0.047270545,1.526582534,0.145110887,0.393468624,0.401851915,0.04660695,1.531993706,0.143758307,0.608662026,0.535163808,0.090239413,1.591280699,0.180531725,0.263578275,0.309000707,0.016900396,1.327427864,0.118021205,0.049583697,0.030256788,0.010663868,0.041300944,0.008362849,-24.94366338,-15.21879512,41.49377601,0.003237709,0.030053747,0.105732766,0.384227991,0.807886005,-0.005263841000000019,-0.006630459000000033,0.04299461900000012,-0.01904457599999998,-0.0009411330000000037
FS109547,Maize,0,1.66,2.01,0.84,14/07/2020,23/07/2020,70.26,2020,37,0.0,0.0,0.0,0.0,0.0,4,0.414444444,0.379,0.49,18.73546244,9.54455174,28.04065857,0.195254293,21.2154902,0.570862271,-9.48e-05,0.404878703,0.486888852,0.074490923,1.48682272,0.167188738,0.39260445,0.4757479,0.073975679,1.495039046,0.163521329,0.784892086,0.817623813,0.123681687,1.55363071,0.2586025,0.2288854,0.328230701,0.019652305,1.245890617,0.123336293,0.082901407,0.067005662,0.013872771,0.047259688,0.018520083,-23.55727123,-14.84319867,41.49279772,0.004452627,0.032907137,0.130707725,0.464753907,0.767623046,0.011038925500000005,0.0026886540000000125,-0.019879907000000085,0.03993883099999998,0.013610189000000002
FS109547,Maize,0,1.66,2.01,0.84,14/07/2020,23/07/2020,70.26,2020,39,0.0,0.0,0.0,0.0,0.0,4,0.415444444,0.382,0.478,15.54352077,7.586927577,23.97525504,12.52566517,37.25229642,0.60126232,-0.000170831,0.395473598,0.529611245,0.088864974,1.482239099,0.178997028,0.389560409,0.524203655,0.087073173,1.504687371,0.177502393,0.658039216,0.660031449,0.136544958,1.58124125,0.215044618,0.253480032,0.388957661,0.0422424,1.244687319,0.140120968,0.052178576,0.041696815,0.01412545,0.060259381,0.011524824,-24.06167803,-14.83890959,41.49353066,0.003965737,0.032682312,0.120911046,0.429520677,0.785239662,0.0059041449999999995,-0.004702552500000012,-0.0022918104999999356,0.021361196500000013,0.007187025499999999
FS109547,Maize,0,1.66,2.01,0.84,14/07/2020,23/07/2020,70.26,2020,42,0.0,0.0,0.0,0.0,0.0,4,0.387777778,0.359,0.428,25.91319391,17.42881165,34.28632071,1.514911411,24.93645028,0.568557921,-8.1e-05,0.364407903,0.499888609,0.100652354,1.503586261,0.170781816,0.356728461,0.495346329,0.101282045,1.505720963,0.16927399,0.743487699,0.665337567,0.13913852,1.575959444,0.21651122,0.241915802,0.354248269,0.039499413,1.297796488,0.130527437,0.064336648,0.050861268,0.0133778,0.036667673,0.014057841,-24.31061754,-15.59893626,41.49084081,0.003719982,0.027555135,0.136264973,0.476731807,0.761634097,-0.002738404,-0.010355231666666668,0.007115720666666621,-0.009907545333333342,0.003929126666666667
FS109547,Maize,0,1.66,2.01,0.84,14/07/2020,23/07/2020,70.26,2020,47,13.80586529,10.93641093,13.80586529,13.80586529,0.0,4,0.468722222,0.452,0.492,22.16352506,14.69359523,29.92330322,27.12984733,47.53406523,0.679358164,-0.000997624,0.348521716,0.444179568,0.095419783,1.619410344,0.155384071,0.302506435,0.402095925,0.097346431,1.650583895,0.143752327,1.0,1.467306452,0.124231242,1.731656909,0.438172042,0.253922378,0.3404702,0.025237897,1.074143291,0.126719236,0.20286818,0.183528952,0.015621054,0.132049871,0.050726632,-25.1915068,-15.15221004,41.48937766,0.003047758,0.030563845,0.099737482,0.363787847,0.818106077,-0.0030795489999999983,-0.003177237399999999,0.023164816600000027,-0.011141808199999992,-0.001046514200000001
FS109547,Maize,0,1.66,2.01,0.84,14/07/2020,23/07/2020,70.26,2020,51,50.01839447,39.62241444,50.01839447,50.01839447,0.0,4,0.616277778,0.558,0.681,23.56234594,17.17550485,29.74224897,32.16015398,55.45980398,0.754960196,-0.001717506,0.511531794,0.710404785,0.110890279,1.48117868,0.228967602,0.482817044,0.683473068,0.112108174,1.5212408,0.22079883,1.0,2.355570715,0.144209534,1.580696702,0.683684528,0.322611104,0.49545042,0.038562663,0.684903204,0.169555113,0.183141898,0.257258697,0.018831022,0.163150695,0.071105222,-19.05859987,-12.22274309,41.49278811,0.012334824,0.05998049,0.195322882,0.680810636,0.659594682,0.018395882749999995,0.040752519500000015,-0.03455791600000002,0.06655630425,0.003867624
FS109547,Maize,0,1.15,1.56,0.88,08/06/2022,08/07/2022,77.08,2022,6,25.29541874,20.03793955,25.29541874,25.29541874,0.0,4,0.682388889,0.628,0.742,23.02892638,17.16592015,29.3397025,18.50674982,60.03651752,0.764543352,-0.002027728,0.998885113,2.157594572,0.055513335,0.692209238,0.628964779,1.0,2.167721652,0.05591129,0.697354231,0.631763876,1.0,2.628303712,0.126146793,1.082903147,0.75906682,-1.0,1.077767273,0.010215664,0.46443212,0.330505043,0.123504623,0.298359195,0.014733964,0.124543316,0.082465229,-16.03091815,-9.215605651,41.4945037,0.025106013,0.12006302,0.206674615,0.694790707,0.652604646,0.0404960915,0.021589581999999996,-0.06335541900000002,0.1465148599999999,-0.004312633500000003
FS109547,Maize,0,1.15,1.56,0.88,08/06/2022,08/07/2022,77.08,2022,7,25.79864311,20.43657219,25.79864311,25.79864311,0.0,4,0.650888889,0.574,0.743,23.36382846,16.06180725,30.45822841,1.812215718,47.41669661,0.721505211,-0.002069021,0.999898151,2.316973661,0.045944911,0.608778662,0.67301649,1.0,2.371485422,0.045571946,0.599141049,0.686517966,1.0,2.69965238,0.108433738,1.201076627,0.778787255,0.67558299,0.892577679,0.019607844,0.413057953,0.279319435,0.025487603,0.350274892,0.013083824,0.146650908,0.096814509,-16.71573863,-10.8402276,41.49353231,0.02126494,0.082978705,0.252960698,0.802895144,0.598552428,0.04405171099999994,0.0010130379999999661,-0.08343057600000003,0.1593790890000002,-0.009568423999999999
FS109547,Maize,0,1.15,1.56,0.88,08/06/2022,08/07/2022,77.08,2022,11,0.0,0.0,0.0,0.0,0.0,4,0.599444444,0.532,0.678,18.8772878,14.36306152,24.1347399,14.4335522,68.65816403,0.87653696,-0.001649177,0.999595226,2.289772454,0.004452962,0.591837778,0.665498192,1.0,2.355014208,0.001327835,0.560973043,0.68273002,1.0,2.572485838,0.137401715,1.119971514,0.743638992,0.562095838,0.832776744,-0.028132992,0.466177672,0.26279071,0.040491861,0.309608778,0.02301851,0.128239258,0.085574566,-16.28302558,-11.21849372,41.49377478,0.023639028,0.075695528,0.320252105,0.961026274,0.519486863,-0.0018795744999999808,-7.573125000001624e-05,-0.0042352209999999835,-0.006800301750000015,-0.01037298725
FS109547,Maize,0,1.15,1.56,0.88,08/06/2022,08/07/2022,77.08,2022,14,20.69957542,16.39731073,20.69957542,20.69957542,0.0,4,0.669555556,0.626,0.719,15.2399706,10.63554644,20.12101571,59.37626069,77.29404202,1.050357001,-0.001122845,0.96350501,1.999224311,-0.010993789,0.670653066,0.585191905,1.0,2.042698724,-0.013090205,0.6505927,0.596705671,1.0,2.356302583,0.106716111,1.120253205,0.683886826,-1.0,0.781581031,-0.041908447,0.530689359,0.248640418,0.245851392,0.26176569,0.020972655,0.112840223,0.072350938,-14.15680146,-8.219439612,41.49279486,0.038308835,0.150367824,0.262303786,0.820092267,0.589953867,-0.026768762333333362,-0.012030071999999984,0.026271762666666643,-0.09684938099999996,-0.005148917
